CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,PhoneNumber,Address
19938,MRS.,CHELSEA,PATEL,7/27/1950,M,F,chelsea3@adventure-works.com,"$150,000 ",4,Bachelors,Management,Y,(123) 156-6721,"5438 Park Avenue, Chicago, IL 25072"
19939,MR.,ALVIN,WANG,08/05/1950,M,M,alvin2@adventure-works.com,"$160,000 ",2,Partial College,Management,Y,(123) 605-5582,"7527 Park Avenue, Los Angeles, CA 80889"
19940,MRS.,ROSA,YE,2/15/1949,M,F,rosa10@adventure-works.com,"$160,000 ",3,Partial College,Management,N,(123) 165-9798,"8530 Elm Street, Chicago, IL 99375"
19941,MR.,CEDRIC,LIANG,03/11/1949,S,M,cedric16@adventure-works.com,"$160,000 ",3,High School,Management,N,(789) 828-3405,"7550 Elm Street, Chicago, CA 34278"
19942,MR.,ARMANDO,NAVARRO,08/08/1949,S,M,armando10@adventure-works.com,"$170,000 ",5,Partial College,Management,N,(789) 445-3245,"8556 Elm Street, Los Angeles, IL 97904"
19943,MR.,WALTER,CARLSON,2/27/1948,M,M,walter11@adventure-works.com,"$90,000 ",4,High School,Management,N,(789) 646-5846,"603 Elm Street, Chicago, IL 14422"
19944,MR.,JONATHON,SUAREZ,08/10/1948,M,M,jonathon15@adventure-works.com,"$90,000 ",4,Partial High School,Skilled Manual,N,(789) 848-7822,"7599 Elm Street, New York, CA 50035"
19945,MR.,PHILLIP,GARCIA,6/22/1947,M,M,phillip16@adventure-works.com,"$80,000 ",5,Partial High School,Skilled Manual,Y,(555) 324-4158,"6083 Park Avenue, Chicago, NY 86876"
19946,MRS.,TAMARA,RAJE,06/09/1947,S,F,tamara25@adventure-works.com,"$120,000 ",5,High School,Management,Y,(789) 955-5137,"846 Park Avenue, Chicago, CA 14819"
19947,MR.,DARRYL,LIU,5/26/1975,S,M,darryl4@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,(123) 720-9544,"553 Main Street, Chicago, CA 18420"
19948,MS.,LACEY,HU,10/22/1975,S,F,lacey33@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y,(789) 646-9094,"5592 Park Avenue, Los Angeles, IL 94043"
19949,MS.,NIÑIA,ANAND,12/26/1976,M,F,niñia0@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y,(555) 943-1842,"9422 Park Avenue, Los Angeles, IL 29357"
19950,MR.,RONNIE,LU,01/11/1976,M,M,ronnie9@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y,(789) 996-8614,"5375 Main Street, New York, CA 80492"
19951,MR.,ROY,MORENO,7/26/1976,S,M,roy27@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N,(555) 249-3422,"2349 Park Avenue, New York, IL 20952"
19952,MS.,ADRIENNE,MARTIN,3/28/1975,S,F,adrienne0@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y,(123) 135-9543,"2326 Elm Street, Los Angeles, IL 13347"
19953,MR.,DARRELL,LAL,2/23/1974,S,M,darrell17@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y,(555) 193-5187,"896 Elm Street, Los Angeles, CA 22670"
19955,MR.,JAKE,GAO,05/12/1973,S,M,jake13@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y,(789) 110-4761,"6921 Main Street, Chicago, IL 91935"
19956,MS.,SUSAN,SHE,12/24/1973,M,F,susan34@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y,(789) 643-2563,"5466 Park Avenue, Chicago, NY 60958"
19957,MR.,ARTHUR,MEHTA,3/19/1974,S,M,arthur16@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y,(555) 323-5272,"9202 Elm Street, Los Angeles, NY 74775"
19958,MS.,ERIKA,ROMERO,12/06/1973,M,F,erika6@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y,(789) 207-5073,"1036 Main Street, Chicago, CA 92421"
19959,MS.,TABITHA,MORENO,03/11/1973,S,F,tabitha26@adventure-works.com,"$100,000 ",0,High School,Management,Y,(789) 445-4152,"6127 Elm Street, Los Angeles, NY 23309"
19960,MR.,PHIL,SPENCER,02/02/1973,M,M,phil0@adventure-works.com,"$100,000 ",0,High School,Management,Y,(555) 677-1733,"5784 Park Avenue, New York, IL 26324"
19961,MS.,KRISTIN,SHE,02/05/1972,M,F,kristin2@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N,(555) 345-5629,"9854 Park Avenue, Los Angeles, IL 88803"
19962,MR.,DOMINIC,PRASAD,10/08/1973,M,M,dominic9@adventure-works.com,"$110,000 ",0,Partial College,Management,Y,(789) 525-5953,"3947 Main Street, New York, IL 33629"
19963,MR.,GEOFFREY,FERNANDEZ,11/20/1973,M,M,geoffrey13@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y,(789) 744-9769,"3844 Park Avenue, Los Angeles, IL 17152"
19964,MS.,GLORIA,ALONSO,06/11/1973,S,F,gloria8@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y,(123) 239-8523,"1688 Park Avenue, Los Angeles, IL 14145"
19965,MR.,JAY,LOPEZ,11/13/1973,M,M,jay23@adventure-works.com,"$130,000 ",4,High School,Management,Y,(555) 758-1005,"968 Elm Street, New York, IL 85020"
19966,MS.,ABBY,SANCHEZ,7/23/1972,M,F,abby17@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y,(123) 175-1675,"4289 Main Street, Los Angeles, IL 24837"
19967,MR.,DEVON,DENG,11/01/1972,S,M,devon0@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N,(123) 431-9152,"8339 Elm Street, Los Angeles, CA 19247"
19968,MS.,KATRINA,CHANDE,7/28/1972,M,F,katrina13@adventure-works.com,"$100,000 ",0,High School,Management,N,(789) 765-7723,"2187 Elm Street, New York, IL 56249"
19969,MR.,JAKE,GUO,3/25/1971,S,M,jake15@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y,(789) 774-4080,"5449 Main Street, Los Angeles, IL 90243"
19970,MRS.,TANYA,JIMENEZ,11/08/1972,S,F,tanya1@adventure-works.com,"$130,000 ",4,High School,Management,Y,(789) 215-3740,"3595 Park Avenue, Los Angeles, IL 45668"
19971,MR.,JEFFERY,LU,07/05/1971,S,M,jeffery12@adventure-works.com,"$100,000 ",0,High School,Management,Y,(789) 733-5094,"8530 Elm Street, Chicago, CA 29914"
19972,MS.,LINDSAY,CHANDER,11/17/1971,M,F,lindsay16@adventure-works.com,"$100,000 ",0,High School,Management,Y,(555) 963-2713,"1185 Elm Street, New York, IL 44665"
19973,MR.,COLIN,ZHU,10/15/1970,M,M,colin15@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N,(123) 724-2439,"2030 Main Street, Chicago, NY 67804"
19974,MR.,GEORGE,FERNANDEZ,8/13/1970,M,M,george22@adventure-works.com,"$100,000 ",0,High School,Management,Y,(555) 660-4846,"8441 Elm Street, Chicago, CA 65194"
19975,MS.,BRITTNEY,ZHANG,9/16/1970,S,F,brittney0@adventure-works.com,"$100,000 ",0,Partial High School,Professional,Y,(789) 894-2482,"5787 Main Street, Chicago, IL 25561"
19976,MS.,TAMARA,SUN,04/07/1970,M,F,tamara2@adventure-works.com,"$110,000 ",0,High School,Management,Y,(123) 981-2860,"5605 Main Street, Los Angeles, NY 45197"
19977,MS.,KRISTINE,GILL,10/10/1970,S,F,kristine14@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y,(123) 850-4105,"5682 Main Street, New York, IL 63893"
19978,MR.,MARSHALL,YUAN,4/28/1971,M,M,marshall28@adventure-works.com,"$110,000 ",0,Partial High School,Professional,Y,(123) 223-9121,"4062 Park Avenue, Chicago, NY 32621"
19979,MS.,JANET,BROWNING,12/24/1971,M,F,janet21@adventure-works.com,"$120,000 ",0,Partial High School,Management,Y,(789) 695-3788,"1803 Elm Street, Chicago, NY 84053"
19980,MRS.,ALEXANDRA,CARTER,08/03/1964,M,F,alexandra52@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,(123) 420-3284,"2979 Park Avenue, Chicago, NY 36963"
19981,MRS.,KELLY,RUSSELL,3/18/1972,M,F,kelly24@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(123) 898-7961,"7597 Main Street, Los Angeles, NY 15849"
19982,MR.,CHARLES,COX,1/22/1972,S,M,charles59@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y,(789) 920-8442,"514 Park Avenue, New York, IL 94659"
19983,MR.,MICHAEL,MARTINEZ,5/20/1970,M,M,michael49@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,(123) 336-6710,"452 Elm Street, Chicago, NY 84670"
19984,MRS.,SARA,MORRIS,06/07/1970,M,F,sara20@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,(555) 186-2625,"3653 Main Street, Chicago, CA 12909"
19985,MRS.,TAMARA,MA,9/24/1969,S,F,tamara5@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,(123) 165-5175,"1552 Elm Street, Los Angeles, CA 37952"
19986,MRS.,JAMIE,HUANG,7/13/1969,S,F,jamie8@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,(789) 113-5076,"161 Elm Street, Chicago, CA 64105"
19987,MRS.,TAYLOR,MOORE,7/19/1971,S,F,taylor55@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(123) 778-6237,"433 Park Avenue, Chicago, NY 61743"
19988,MR.,JORDAN,LONG,04/10/1971,M,M,jordan6@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(555) 632-3389,"5050 Elm Street, Chicago, IL 88110"
19989,MR.,ETHAN,THOMPSON,1/13/1971,M,M,ethan49@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(555) 941-2735,"1913 Elm Street, New York, IL 62290"
19990,MR.,PETER,RAI,08/08/1971,M,M,peter22@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y,(555) 241-3959,"1978 Elm Street, New York, CA 90461"
19991,MR.,JACOB,THOMAS,10/18/1971,M,M,jacob10@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y,(555) 935-1513,"8712 Main Street, New York, NY 69098"
19992,MRS.,STEPHANIE,HILL,06/03/1971,M,F,stephanie66@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y,(789) 472-7761,"6465 Elm Street, Chicago, NY 77245"
19993,MR.,NATHAN,RUSSELL,11/20/1969,M,M,nathan16@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(789) 282-7373,"1855 Elm Street, Los Angeles, IL 37965"
19994,MRS.,MADELINE,KING,10/22/1968,S,F,madeline17@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,(123) 592-2693,"5492 Elm Street, New York, IL 19718"
19995,MRS.,JORDYN,GONZALES,04/09/1968,M,F,jordyn16@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,(789) 112-2206,"9987 Elm Street, Chicago, NY 16160"
19996,MR.,GRANT,SHE,5/13/1968,S,M,grant2@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,N,(555) 959-5706,"7053 Park Avenue, New York, IL 63197"
19997,MRS.,BETH,GILL,06/06/1968,M,F,beth16@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,(789) 402-4520,"7950 Park Avenue, New York, CA 84722"
19998,MRS.,LAURA,LIU,10/05/1967,S,F,laura11@adventure-works.com,"$40,000 ",5,High School,Skilled Manual,Y,(555) 714-2711,"8944 Elm Street, New York, CA 79895"
19999,MS.,DANIELLE,BROOKS,1/16/1967,S,F,danielle4@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,(789) 336-8869,"260 Park Avenue, Los Angeles, CA 92617"
20000,MR.,ELIJAH,DIAZ,10/23/1970,M,M,elijah23@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(555) 229-7240,"8708 Elm Street, New York, IL 81857"
20001,MRS.,JORDAN,HILL,01/05/1970,S,F,jordan41@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y,(555) 127-3473,"3835 Park Avenue, Los Angeles, NY 38789"
20002,MRS.,ELIZABETH,WHITE,05/06/1970,M,F,elizabeth16@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,(555) 369-2458,"2106 Main Street, New York, NY 11934"
20003,MR.,DALTON,GONZALEZ,6/21/1970,S,M,dalton33@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,(123) 641-9229,"608 Elm Street, Los Angeles, NY 64450"
20004,MRS.,KAITLIN,PEREZ,11/07/1970,M,F,kaitlin20@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,(555) 677-9939,"8682 Elm Street, Chicago, IL 67389"
20005,MR.,KEVIN,ZHANG,10/16/1967,S,M,kevin26@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,(123) 168-1790,"3195 Main Street, Chicago, CA 58654"
20006,MRS.,GRACE,MORRIS,07/08/1967,S,F,grace27@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,(789) 531-6522,"3295 Park Avenue, New York, IL 43580"
20007,MRS.,ASHLEY,ALEXANDER,09/03/1967,S,F,ashley46@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N,(123) 125-7672,"2457 Elm Street, New York, NY 83822"
20008,MR.,JACK,FOSTER,09/03/1966,M,M,jack16@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,(555) 266-5027,"5905 Park Avenue, Chicago, NY 89825"
20009,MR.,NOAH,WALKER,08/03/1966,S,M,noah70@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,(123) 970-9060,"2721 Park Avenue, Los Angeles, NY 48916"
20010,MR.,JACKSON,CARTER,12/16/1966,M,M,jackson40@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,(789) 286-3734,"54 Park Avenue, New York, NY 76610"
20011,MR.,EDUARDO,SANDERS,03/02/1966,M,M,eduardo70@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,(123) 798-1473,"8135 Main Street, Chicago, NY 33382"
20012,MRS.,JESSICA,ROBINSON,10/12/1966,M,F,jessica66@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,(123) 987-4233,"5757 Park Avenue, Los Angeles, NY 17743"
20013,MRS.,JOCELYN,HUGHES,03/03/1969,S,F,jocelyn12@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y,(555) 690-7703,"1889 Elm Street, Chicago, NY 57545"
20014,MRS.,ANNE,BLANCO,03/07/1969,M,F,anne17@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N,(123) 731-9357,"796 Main Street, Chicago, CA 40690"
20015,MRS.,JENNA,KING,11/20/1969,M,F,jenna18@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y,(555) 124-9871,"2195 Main Street, Chicago, CA 25768"
20016,MS.,KATHERINE,KELLY,08/04/1965,S,F,katherine23@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,(123) 785-5982,"1440 Elm Street, Chicago, IL 49382"
20017,MS.,ANNA,SANDERS,10/15/1965,S,F,anna24@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,(123) 402-7627,"7853 Main Street, Chicago, IL 76507"
20018,MRS.,LAUREN,GRAY,2/13/1965,M,F,lauren16@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,(789) 620-4747,"9571 Park Avenue, Chicago, IL 35926"
20019,MRS.,BRITTANY,DIAZ,10/21/1965,M,F,brittany20@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,(789) 771-4552,"6208 Park Avenue, Los Angeles, CA 41638"
20020,MRS.,JACQUELINE,FOSTER,04/02/1965,S,F,jacqueline17@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,N,(789) 638-9641,"5232 Elm Street, Chicago, IL 13961"
20021,MR.,ALEXANDER,JONES,6/28/1965,M,M,alexander5@adventure-works.com,"$80,000 ",4,Bachelors,Skilled Manual,Y,(123) 377-1336,"8702 Park Avenue, New York, NY 77195"
20022,MRS.,ARTHUR,PERRY,6/22/1965,M,F,arthur1@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y,(123) 753-4742,"8059 Main Street, New York, IL 24820"
20023,MR.,EDWARD,HUGHES,6/24/1965,S,M,edward60@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,(789) 220-8976,"7817 Elm Street, New York, IL 67234"
20024,MR.,FERNANDO,MILLER,11/10/1964,S,M,fernando6@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y,(123) 487-6211,"1673 Main Street, Chicago, IL 57519"
20025,MR.,BRYCE,BELL,9/22/1964,S,M,bryce13@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,(789) 301-4969,"2701 Main Street, Los Angeles, CA 49590"
20026,MS.,JASMINE,RICHARDSON,7/24/1964,S,F,jasmine29@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,(555) 474-7846,"7199 Main Street, Los Angeles, IL 41476"
20027,MRS.,DANIELLE,MURPHY,12/17/1964,M,F,danielle17@adventure-works.com,"$60,000 ",5,Bachelors,Skilled Manual,Y,(789) 740-8108,"4415 Elm Street, Los Angeles, IL 56264"
20028,MRS.,ANGELA,FLORES,11/06/1964,S,F,angela15@adventure-works.com,"$60,000 ",5,Bachelors,Skilled Manual,N,(555) 352-6523,"8106 Elm Street, Los Angeles, CA 58496"
20029,MRS.,JAN,EVANS,10/24/1964,M,F,jan10@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y,(123) 667-4412,"1471 Elm Street, Chicago, CA 48130"
20030,MR.,ALEXANDER,HARRIS,3/21/1964,M,M,alexander17@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y,(123) 249-4045,"8476 Elm Street, New York, IL 68122"
20031,MR.,DEVIN,JAMES,05/11/1964,S,M,devin61@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y,(123) 800-3763,"1535 Elm Street, Los Angeles, IL 27870"
20032,MR.,MARCUS,WALKER,03/11/1964,S,M,marcus24@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y,(123) 197-3025,"9846 Park Avenue, New York, NY 39036"
20033,MR.,CARLOS,TURNER,10/18/1963,M,M,carlos32@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y,(789) 988-8655,"5167 Park Avenue, Chicago, CA 36312"
20034,MR.,WYATT,TURNER,4/27/1963,S,M,wyatt43@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y,(123) 106-6404,"1396 Park Avenue, Los Angeles, NY 83442"
20035,MR.,CESAR,FERNANDEZ,03/01/1963,M,M,cesar15@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y,(789) 785-9505,"9451 Elm Street, Los Angeles, CA 41360"
20036,MRS.,KATE,TANG,04/07/1963,M,F,kate3@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y,(789) 798-2866,"520 Park Avenue, Los Angeles, CA 56238"
20037,MS.,ALYSSA,SANCHEZ,03/10/1968,S,F,alyssa25@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y,(555) 977-3101,"2450 Elm Street, New York, NY 23427"
20038,MS.,TAYLOR,PRICE,6/22/1968,S,F,taylor25@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,(789) 375-8146,"732 Elm Street, Los Angeles, NY 35205"
20039,MRS.,STEPHANIE,EVANS,04/08/1963,S,F,stephanie50@adventure-works.com,"$70,000 ",4,Bachelors,Professional,N,(123) 244-5652,"4424 Main Street, Chicago, NY 96100"
20040,MRS.,VICTORIA,RIVERA,6/23/1963,S,F,victoria34@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N,(789) 657-9763,"6853 Main Street, Los Angeles, IL 47435"
20041,MR.,JOE,ALVAREZ,10/26/1978,S,M,joe45@adventure-works.com,"$30,000 ",0,High School,Manual,N,(789) 108-8714,"266 Park Avenue, New York, IL 75621"
20042,MR.,BRAD,DENG,05/04/1974,M,M,brad2@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(555) 543-9678,"9540 Main Street, Los Angeles, CA 34861"
20043,MR.,BRENT,ZHENG,8/25/1972,S,M,brent19@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y,(789) 564-2507,"256 Elm Street, New York, IL 64439"
20044,MS.,JILLIAN,RANA,4/25/1973,S,F,jillian12@adventure-works.com,"$30,000 ",0,High School,Manual,N,(123) 621-1807,"3477 Main Street, Los Angeles, IL 99172"
20045,MR.,ANDRES,SHEN,11/03/1973,M,M,andres1@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(555) 987-1093,"9996 Park Avenue, Los Angeles, IL 85774"
20046,MR.,PETER,SHE,09/04/1973,M,M,peter8@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(123) 991-4970,"8744 Main Street, Los Angeles, NY 58353"
20047,MR.,RONNIE,HUANG,4/24/1973,M,M,ronnie5@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(123) 189-1375,"6222 Elm Street, Los Angeles, IL 27718"
20048,MS.,VIRGINIA,SRINI,07/05/1972,S,F,virginia10@adventure-works.com,"$30,000 ",0,High School,Manual,N,(123) 243-4393,"5919 Main Street, Los Angeles, IL 19422"
20049,MS.,COLLEEN,CHAVEZ,6/23/1971,S,F,colleen38@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N,(555) 802-4032,"9757 Park Avenue, Los Angeles, NY 50587"
20050,MS.,ADRIANA,PRASAD,03/02/1972,S,F,adriana10@adventure-works.com,"$30,000 ",0,High School,Manual,N,(555) 348-5221,"5653 Park Avenue, Chicago, IL 85494"
20051,MRS.,LINDA,DOMINGUEZ,10/19/1972,S,F,linda28@adventure-works.com,"$40,000 ",1,Partial College,Clerical,N,(123) 249-1292,"4164 Elm Street, Los Angeles, IL 60424"
20052,MR.,THEODORE,RUIZ,1/15/1972,S,M,theodore2@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(555) 672-8691,"6243 Elm Street, Los Angeles, NY 46168"
20053,MR.,JESSIE,YANG,3/18/1972,S,M,jessie10@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(123) 470-8809,"3782 Main Street, Chicago, NY 96507"
20054,MR.,CLARENCE,NARA,11/23/1972,S,M,clarence31@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(555) 591-3021,"6584 Park Avenue, Chicago, CA 42491"
20055,MR.,RUBEN,RUIZ,05/03/1971,S,M,ruben25@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,(555) 691-3575,"8097 Elm Street, New York, CA 32861"
20056,MR.,JOHNNY,SHE,11/23/1971,S,M,johnny1@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,(555) 928-6557,"6112 Park Avenue, New York, IL 41876"
20057,MR.,RAMON,ZHOU,1/15/1971,S,M,ramon8@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,(123) 181-2756,"2768 Main Street, New York, CA 39933"
20058,MR.,ROGER,LIU,02/07/1971,S,M,roger8@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,(555) 140-5838,"6915 Main Street, New York, IL 52281"
20059,MS.,MADISON,WASHINGTON,01/06/1971,M,F,madison25@adventure-works.com,"$30,000 ",0,High School,Manual,N,(555) 926-5632,"7515 Main Street, Los Angeles, NY 72502"
20060,MS.,KAYLA,JACKSON,10/08/1971,S,F,kayla12@adventure-works.com,"$30,000 ",0,High School,Manual,N,(555) 721-1478,"7637 Main Street, New York, IL 23368"
20061,MS.,SHARON,NATH,9/27/1971,S,F,sharon24@adventure-works.com,"$30,000 ",0,High School,Manual,N,(123) 346-5276,"8140 Elm Street, New York, NY 77746"
20062,MR.,RUSSELL,CARSON,9/16/1971,S,M,russell17@adventure-works.com,"$30,000 ",0,High School,Manual,N,(789) 270-4938,"5988 Main Street, Los Angeles, IL 25322"
20063,MRS.,KRISTY,ORTEGA,06/01/1970,S,F,kristy20@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(123) 541-7738,"1838 Elm Street, Los Angeles, IL 71973"
20064,MRS.,WHITNEY,PRASAD,12/07/1971,S,F,whitney8@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(123) 199-6437,"1354 Park Avenue, Los Angeles, IL 35858"
20065,MR.,GRANT,LAL,11/23/1971,M,M,grant10@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N,(555) 168-3461,"2745 Elm Street, Chicago, IL 52612"
20066,MR.,MARCUS,WHITE,8/14/1974,S,M,marcus13@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,(123) 712-5877,"8428 Elm Street, Los Angeles, NY 50032"
20067,MRS.,DESTINY,THOMPSON,10/10/1974,S,F,destiny15@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,(789) 365-5706,"5117 Main Street, New York, IL 43952"
20068,MRS.,ALEXANDRIA,PETERSON,4/24/1974,S,F,alexandria28@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,(123) 211-9368,"5809 Main Street, Los Angeles, CA 76915"
20069,MS.,JESSICA,SMITH,7/27/1974,S,F,jessica47@adventure-works.com,"$30,000 ",0,Graduate Degree,Skilled Manual,Y,(123) 506-4802,"3873 Main Street, New York, CA 75468"
